district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２７號六樓,10.14,住,,,1071123,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.16,2,2,1,有,有,10900000,114544,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPXPMLKMOHHGFAF48DA,38.47,1.32,4.09,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號三樓,13.36,住,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,13800000,115743,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPUNMLKMOHHGFAF97DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號十二樓,13.36,住,,,1071104,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,13980000,117252,坡道平面,32.26,0,2020/7/30讓渡預售屋、或土地及建物分件登記案件；,RPTOMLKMOHHGFAF97DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號十一樓,15.17,住,,,1071129,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.29,3,1,2,有,有,15900000,121106,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPUQMLNLOHHGFAF48DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號十一樓,13.43,住,,,1071120,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,14200000,118650,坡道平面,32.26,0,2021/3/19讓渡預售屋、或土地及建物分件登記案件；,RPWTMLRLOHHGFAF76DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４７號三樓,9.87,住,,,1071101,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,93.38,2,1,1,有,有,10280000,110088,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPORMLRKOHHGFAF28DA,36.96,2.84,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號三樓,9.09,住,,,1071124,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,9700000,106875,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPVPMLLJQHHGFAF28DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號七樓,12.78,住,,,1071010,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13500000,117066,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPTUMLNLOHHGFAF78DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號十三樓,12.78,住,,,1071029,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13880000,120361,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPWVMLNLOHHGFAF56DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號十五樓,12.78,住,,,1071020,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13800000,119667,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPRWMLNLOHHGFAF78DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號十一樓,12.78,住,,,1071019,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13500000,117066,坡道平面,32.26,0,2019/10/3：讓渡預售屋、或土地及建物分件登記案件；,RPQVMLNLOHHGFAF58DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３３號十樓,12.78,住,,,1071012,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,115.32,3,1,1,有,有,13800000,119667,坡道平面,32.26,0,2020/9/23：讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRVMLNLOHHGFAF68DA,44.68,6.27,4.7,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號五樓,13.43,住,,,1071024,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,13850000,115725,坡道平面,32.26,0,"2021/7/18 讓渡預售屋、或土地及建物分件登記案件；",RPTSMLRLOHHGFAF98DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３１號十一樓,8.05,住,,,1071019,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,83.85,2,1,1,有,有,9000000,107335,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPVSMLRLOHHGFAF56DA,28.88,1.83,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號七樓,13.43,住,,,1071008,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.68,3,2,2,有,有,13980000,116811,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOTMLRLOHHGFAF58DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２９號八樓,13.43,住,,,1071015,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,117.09,3,2,2,有,有,14120000,120591,坡道平面,29.67,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPRTMLRLOHHGFAF88DA,49.9,5.14,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５１號十樓,17.46,住,,,1071028,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,17000000,115993,坡道平面,32.26,0,"2021/12/4 讓渡預售屋、或土地及建物分件登記案件；",RPSOMLPJPHHGFAF18DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４１號十二樓,15.31,住,,,1071005,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,129.61,3,2,2,有,有,15700000,121133,坡道平面,29.67,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSVMLKLOHHGFAF48DA,53.42,5.51,8.04,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號七樓,9.72,住,,,1071005,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10360000,109145,坡道平面,32.26,0,其他；預售屋、或土地及建物分件登記案件；,RPUQMLKLOHHGFAF18DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４５號九樓,9.72,住,,,1071020,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,94.92,2,1,1,有,有,10700000,112727,坡道平面,32.26,0,"2022/3/12 讓渡預售屋、或土地及建物分件登記案件；",RPWQMLKLOHHGFAF38DA,36.96,2.13,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４７號五樓,9.87,住,,,1071020,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.98,2,1,1,有,有,10500000,109398,坡道平面,32.26,0,"2022/2/26 讓渡預售屋、或土地及建物分件登記案件；",RPRRMLRKOHHGFAF58DA,36.96,2.84,2.89,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號十一樓,10.37,住,,,1071028,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11250000,113282,坡道平面,32.26,0,"2021/7/25 讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPVTMLKLOHHGFAF58DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號六樓,10.37,住,,,1071010,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11500000,115799,坡道平面,32.26,0,"2021/7/25 讓渡預售屋、或土地及建物分件登記案件；",RPXRMLKLOHHGFAF58DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４３號九樓,10.37,住,,,1071011,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,1,1,有,有,11020000,110966,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPQSMLKLOHHGFAF97DA,38.47,2.5,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號五樓,9.09,住,,,1071031,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,10000000,110181,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPURMLPKOHHGFAF68DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號六樓,9.09,住,,,1071027,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,9780000,107757,坡道平面,32.26,0,"2021/07/21 讓渡預售屋、或土地及建物分件登記案件；",RPVRMLPKOHHGFAF78DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５１號九樓,17.46,住,,,1071031,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,146.56,3,2,2,有,有,17070000,116471,坡道平面,32.26,0,其他；預售屋、或土地及建物分件登記案件；,RPXPMLPKOHHGFAF78DA,61.5,7.24,7.84,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５５號七樓,9.09,住,,,1071028,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.76,2,1,1,有,有,10400000,114588,坡道平面,32.26,0,"2021/07/31 讓渡其他；預售屋、或土地及建物分件登記案件；",RPSNMLQKOHHGFAF18DA,33.25,2.96,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號五樓,9.09,住,,,1071005,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9580000,105576,坡道平面,32.26,0,"2021/1/23 讓渡其他；預售屋、或土地及建物分件登記案件；",RPPSMLQKOHHGFAF38DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號八樓,9.09,住,,,1071029,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9650000,106348,坡道平面,32.26,0,"2021/8/6 讓渡預售屋、或土地及建物分件登記案件；",RPRSMLQKOHHGFAF58DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路４９號九樓,9.09,住,,,1071005,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,90.74,2,1,1,有,有,9700000,106899,坡道平面,32.26,0,"2021/9/27 讓渡其他；預售屋、或土地及建物分件登記案件；",RPSSMLQKOHHGFAF68DA,33.89,2.31,2.98,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號三樓,9.83,住,,,1071027,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10450000,109218,坡道平面,32.26,0,預售屋、或土地及建物分件登記案件；,RPXQMLLLOHHGFAF58DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號五樓,9.83,住,,,1071006,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10520000,109950,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPSMLLLOHHGFAF97DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號八樓,9.83,住,,,1071010,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,93.09,2,1,1,有,有,10560000,113439,坡道平面,29.67,0,預售屋、或土地及建物分件登記案件；,RPUSMLLLOHHGFAF48DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號十一樓,9.83,住,,,1071010,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10600000,110786,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXSMLLLOHHGFAF78DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３７號十二樓,9.83,住,,,1071015,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,95.68,2,1,1,有,有,10750000,112354,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOTMLLLOHHGFAF97DA,37.18,1.46,3.85,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２７號七樓,10.14,住,,,1071016,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,97.76,2,2,1,有,有,11020000,112725,坡道平面,32.26,0,"2020/7/25 讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPQQMLKMOHHGFAF87DA,38.47,1.32,4.09,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號四樓,13.36,住,,,1071007,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,13800000,115743,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPVNMLKMOHHGFAF08DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號六樓,13.36,住,,,1071005,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,13700000,114904,坡道平面,32.26,0,2020/2/15讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPXNMLKMOHHGFAF28DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號七樓,13.36,住,,,1071011,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,116.64,3,2,2,有,有,13550000,116169,坡道平面,29.67,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOOMLKMOHHGFAF47DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２３號十一樓,13.36,住,,,1071031,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,119.23,3,2,2,有,有,14200000,119098,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPSOMLKMOHHGFAF87DA,48.73,6.01,3.53,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２５號五樓,10.37,住,,,1071010,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,99.31,2,2,1,有,有,11000000,110764,坡道平面,32.26,0,"2021/2/20 讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPVSMLOLOHHGFAF88DA,39.51,1.32,4.09,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號四樓,15.17,住,,,1071019,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,128.7,3,1,2,有,有,15350000,119270,坡道平面,29.67,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPQPMLNLOHHGFAF97DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號七樓,15.17,住,,,1071005,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.29,3,1,2,有,有,16000000,121868,坡道平面,32.26,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPOQMLNLOHHGFAF87DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１號八樓,15.17,住,,,1071006,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,131.29,3,1,2,有,有,15880000,120954,坡道平面,32.26,0,"2020/2/23 讓渡含傢俱設備費；預售屋、或土地及建物分件登記案件；",RPQQMLNLOHHGFAF08DA,53.82,8.58,3.95,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路３５號十二樓,8.1,住,,,1071012,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110531,81.58,2,1,1,有,有,9000000,110321,坡道平面,29.67,0,含傢俱設備費；預售屋、或土地及建物分件登記案件；,RPPOMLNLOHHGFAF77DA,29.84,1.09,3.85,有
